"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Shares,"Approximate content monetization earnings","3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, Comments and Shares",Reactions,Comments,"Seconds viewed","Average Seconds viewed"
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/30/2022,1,,,,,,,,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/01/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/02/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/03/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/04/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/05/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/06/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/07/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/08/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/09/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/10/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/11/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/12/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/13/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/14/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/15/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/16/2022,,,0,0,0,0,0,0,,,,,
974888397304549,100064197037125,"PC Merchandise","𝐢𝟓 𝟏𝟎𝟒𝟎𝟎𝐅
𝐂𝐎𝐌𝐒𝐇𝐎𝐏 𝐏𝐀𝐂𝐊𝐀𝐆𝐄
#PCMERCHANDISE #PCMBUILDS",,0,"11/30/2022 19:15",,https://www.facebook.com/pcmerchandise.co/posts/pfbid03Jm4ZV9XWuSz0I4qvT9jYZleBx20YqnKF73XHx2cagENmD1ys16Rxesv,0,0,Photos,,,,,11/17/2022,,,0,0,0,0,0,0,,,,,
