"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Shares,"Approximate content monetization earnings","3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, Comments and Shares",Reactions,Comments,"Seconds viewed","Average Seconds viewed"
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/01/2023,0,,,,,,0,0,0,0,0,0.000,4.462
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/02/2023,0,,,,,,0,0,0,0,0,0.000,2.532
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/03/2023,0,,,,,,0,0,0,0,0,0.000,5.037
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/04/2023,0,,,,,,0,0,0,0,0,0.000,3.523
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/05/2023,0,,,,,,0,0,0,0,0,0.000,2.976
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/06/2023,0,,,,,,0,0,0,0,0,0.000,4.214
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/07/2023,0,,,,,,0,0,0,0,0,0.000,3.684
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/08/2023,0,,,,,,0,0,0,0,0,0.000,2.903
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/09/2023,0,,,,,,0,0,0,0,0,0.000,3.817
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/10/2023,0,,,,,,0,0,0,0,0,0.000,5.066
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/11/2023,0,,,,,,0,0,0,0,0,0.000,1.500
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/12/2023,0,,,,,,0,0,0,0,0,0.000,3.152
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/13/2023,0,,,,,,0,0,0,0,0,0.000,5.491
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/14/2023,0,,,,,,0,0,0,0,0,0.000,3.010
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/15/2023,0,,,,,,0,0,0,0,0,0.000,4.878
1005459576071889,100064197037125,"PC Merchandise","Salamat sa tiwala boss DENNIS! RYZEN 5 2600 comshop package — 10 units delivered ✅",,49,"04/30/2023 19:00",auto,https://www.facebook.com/reel/1398016317068179/,0,0,Reels,,,,,04/16/2023,0,,,,,,0,0,0,0,0,0.000,2.961
