"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2025-01-01","2025-01-31","R5 5600G 8 MID PARANAQUE OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","158","actions:onsite_conversion.messaging_conversation_started_7d","12697","27001","26.89582278","Average","Above average","Average","4249.54","2026-12-31","158","74","3","1416.513333","","","57.426216","158","26.895823","","","783"
"2025-01-01","2025-01-31","RYZEN 5 PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","312","actions:onsite_conversion.messaging_conversation_started_7d","10070","20621","11.78958333","Above average","Above average","Above average","3678.35","2026-12-31","312","188","6","613.058333","","","19.565691","312","11.789583","","","493"
"2025-01-01","2025-01-31","6 trad san mateo (winning) OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","341","actions:onsite_conversion.messaging_conversation_started_7d","10944","21540","10.87325513","Above average","Above average","Above average","3707.78","2026-12-31","341","309","11","337.070909","","","11.999288","341","10.873255","","","377"
"2025-01-01","2025-01-31","RYZEN 5 5600G 8PCS north cal OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","53","actions:onsite_conversion.messaging_conversation_started_7d","5278","9193","52.68962264","Average","Average","Average","2792.55","2026-12-31","53","41","1","2792.55","","","68.110976","53","52.689623","","","223"
"2025-01-01","2025-01-31","PC SET COMSHOP PACKAGE","active","PC SET AND COMSHOP 25 26","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","94","actions:onsite_conversion.messaging_conversation_started_7d","3697","6149","20.10882979","Average","Above average","Average","1890.23","2026-12-31","94","66","3","630.076667","","","28.639848","94","20.10883","","","133"
"2025-01-01","2025-01-31","r5 5600g 10+1+1 norzagaray OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","165","actions:onsite_conversion.messaging_conversation_started_7d","6412","15656","14.25581818","Above average","Above average","Average","2352.21","2026-12-31","165","115","","","","","20.454","165","14.255818","","","237"
"2025-01-01","2025-01-31","r5 3400g 8+1 gaya gaya OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","78","actions:onsite_conversion.messaging_conversation_started_7d","5127","9953","25.59987179","Average","Above average","Average","1996.79","2026-12-31","78","34","5","399.358","","","58.729118","78","25.599872","","","221"
"2025-01-01","2025-01-31","THE RYZEN 9 3900X OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","57","actions:onsite_conversion.messaging_conversation_started_7d","2146","4469","22.60912281","Average","Above average","Average","1288.72","2026-12-31","57","39","2","644.36","","","33.044103","57","22.609123","","","77"
"2025-01-01","2025-01-31","COMSHOP PACKAGE OK G","active","PC SET AND COMSHOP 25 26","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","153","actions:onsite_conversion.messaging_conversation_started_7d","4995","12115","13.07973856","Above average","Above average","Average","2001.2","2026-12-31","153","91","4","500.3","","","21.991209","153","13.079739","","","123"
"2025-01-01","2025-01-31","r5 5700x rtx4060 y68 white OK","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","92","actions:onsite_conversion.messaging_conversation_started_7d","3649","8306","10.37076087","Above average","Above average","Above average","954.11","2026-12-31","92","92","2","477.055","","","10.370761","92","10.370761","","","136"
