"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2026-03-01","2026-03-31","R5 5600G 8 MID PARANAQUE OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","194","actions:onsite_conversion.messaging_conversation_started_7d","18784","42378","31.21293814","Average","Above average","Average","6055.31","2026-12-31","194","141","3","2018.436667","","","42.945461","194","31.212938","","","696"
"2026-03-01","2026-03-31","RYZEN 5 PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","288","actions:onsite_conversion.messaging_conversation_started_7d","13498","29990","17.95107639","Above average","Above average","Average","5169.91","2026-12-31","288","194","","","","","26.649021","288","17.951076","","","496"
"2026-03-01","2026-03-31","6 trad san mateo (winning) OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","529","actions:onsite_conversion.messaging_conversation_started_7d","33689","62092","13.39863894","Above average","Above average","Average","7087.88","2026-12-31","529","335","","","","","21.157851","529","13.398639","","","1518"
"2026-03-01","2026-03-31","RYZEN 5 5600G 8PCS north cal OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","198","actions:onsite_conversion.messaging_conversation_started_7d","10297","18449","23.39015152","Average","Above average","Average","4631.25","2026-12-31","198","160","14","330.803571","","","28.945312","198","23.390152","","","430"
"2026-03-01","2026-03-31","PC SET COMSHOP PACKAGE","active","PC SET AND COMSHOP 25 26","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","488","actions:onsite_conversion.messaging_conversation_started_7d","18795","28668","10.32786885","Above average","Above average","Above average","5040.0","2026-12-31","488","296","10","504.0","","","17.027027","488","10.327869","","","679"
"2026-03-01","2026-03-31","r5 5600g 10+1+1 norzagaray OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","183","actions:onsite_conversion.messaging_conversation_started_7d","11319","21620","24.41918033","Average","Above average","Average","4468.71","2026-12-31","183","141","","","","","31.692979","183","24.41918","","","533"
"2026-03-01","2026-03-31","r5 3400g 8+1 gaya gaya OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","159","actions:onsite_conversion.messaging_conversation_started_7d","5099","10330","15.86591195","Above average","Above average","Average","2522.68","2026-12-31","159","102","6","420.446667","","","24.732157","159","15.865912","","","328"
"2026-03-01","2026-03-31","THE RYZEN 9 3900X OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","130","actions:onsite_conversion.messaging_conversation_started_7d","8692","15050","24.31638462","Average","Above average","Average","3161.13","2026-12-31","130","85","2","1580.565","","","37.189765","130","24.316385","","","486"
"2026-03-01","2026-03-31","COMSHOP PACKAGE OK G","active","PC SET AND COMSHOP 25 26","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","176","actions:onsite_conversion.messaging_conversation_started_7d","7615","15808","16.97636364","Above average","Above average","Average","2987.84","2026-12-31","176","107","8","373.48","","","27.923738","176","16.976364","","","249"
"2026-03-01","2026-03-31","r5 5700x rtx4060 y68 white OK","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","49","actions:onsite_conversion.messaging_conversation_started_7d","3542","6269","33.87612245","Average","Above average","Average","1659.93","2026-12-31","49","32","1","1659.93","","","51.872813","49","33.876122","","","122"
