"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2025-07-01","2025-07-31","R5 5600G 8 MID PARANAQUE OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","314","actions:onsite_conversion.messaging_conversation_started_7d","15163","27593","17.73003185","Above average","Above average","Average","5567.23","2026-12-31","314","244","2","2783.615","","","22.816516","314","17.730032","","","657"
"2025-07-01","2025-07-31","RYZEN 5 PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","217","actions:onsite_conversion.messaging_conversation_started_7d","15955","32631","26.54138249","Average","Above average","Average","5759.48","2026-12-31","217","158","4","1439.87","","","36.452405","217","26.541382","","","579"
"2025-07-01","2025-07-31","6 trad san mateo (winning) OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","309","actions:onsite_conversion.messaging_conversation_started_7d","10572","22167","11.04375405","Above average","Above average","Above average","3412.52","2026-12-31","309","197","3","1137.506667","","","17.322437","309","11.043754","","","553"
"2025-07-01","2025-07-31","RYZEN 5 5600G 8PCS north cal OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","169","actions:onsite_conversion.messaging_conversation_started_7d","12053","24760","23.01390533","Average","Above average","Average","3889.35","2026-12-31","169","121","1","3889.35","","","32.143388","169","23.013905","","","465"
"2025-07-01","2025-07-31","r5 5600g 10+1+1 norzagaray OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","264","actions:onsite_conversion.messaging_conversation_started_7d","10475","21260","14.02393939","Above average","Above average","Average","3702.32","2026-12-31","264","194","9","411.368889","","","19.084124","264","14.023939","","","435"
"2025-07-01","2025-07-31","THE RYZEN 9 3900X OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","249","actions:onsite_conversion.messaging_conversation_started_7d","9140","17871","10.45389558","Above average","Above average","Above average","2603.02","2026-12-31","249","126","7","371.86","","","20.658889","249","10.453896","","","288"
"2025-07-01","2025-07-31","r5 5700x rtx4060 y68 white OK","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","76","actions:onsite_conversion.messaging_conversation_started_7d","5303","9389","19.97434211","Above average","Above average","Average","1518.05","2026-12-31","76","48","2","759.025","","","31.626042","76","19.974342","","","151"
"2025-07-01","2025-07-31","RYZEN 7 5700X 4060 ROBIN OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","101","actions:onsite_conversion.messaging_conversation_started_7d","3078","7264","15.4029703","Above average","Above average","Average","1555.7","2026-12-31","101","79","1","1555.7","","","19.692405","101","15.40297","","","69"
"2025-07-01","2025-07-31","R5 5600G POSEIDON OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","79","actions:onsite_conversion.messaging_conversation_started_7d","3298","7542","15.66974684","Above average","Above average","Average","1237.91","2026-12-31","79","49","2","618.955","","","25.263469","79","15.669747","","","134"
"2025-07-01","2025-07-31","R5 5600G 4 MID HIGHLIGHTS OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","85","actions:onsite_conversion.messaging_conversation_started_7d","4182","9476","12.89435294","Above average","Above average","Average","1096.02","2026-12-31","85","63","1","1096.02","","","17.397143","85","12.894353","","","107"
