"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2026-02-01","2026-02-28","R5 5600G 8 MID PARANAQUE OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","221","actions:onsite_conversion.messaging_conversation_started_7d","17054","34837","28.25678733","Average","Above average","Average","6244.75","2026-12-31","221","119","8","780.59375","","","52.476891","221","28.256787","","","722"
"2026-02-01","2026-02-28","RYZEN 5 PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","108","actions:onsite_conversion.messaging_conversation_started_7d","8110","16549","53.12148148","Average","Average","Average","5737.12","2026-12-31","108","93","6","956.186667","","","61.689462","108","53.121481","","","334"
"2026-02-01","2026-02-28","6 trad san mateo (winning) OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","188","actions:onsite_conversion.messaging_conversation_started_7d","14004","32427","22.79515957","Average","Above average","Average","4285.49","2026-12-31","188","114","1","4285.49","","","37.592018","188","22.79516","","","825"
"2026-02-01","2026-02-28","RYZEN 5 5600G 8PCS north cal OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","49","actions:onsite_conversion.messaging_conversation_started_7d","12254","27657","83.25408163","Average","Average","Average","4079.45","2026-12-31","49","38","1","4079.45","","","107.353947","49","83.254082","","","547"
"2026-02-01","2026-02-28","r5 5600g 10+1+1 norzagaray OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","303","actions:onsite_conversion.messaging_conversation_started_7d","12528","21110","12.78709571","Above average","Above average","Average","3874.49","2026-12-31","303","230","10","387.449","","","16.845609","303","12.787096","","","545"
"2026-02-01","2026-02-28","r5 3400g 8+1 gaya gaya OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","118","actions:onsite_conversion.messaging_conversation_started_7d","10043","22405","23.61889831","Average","Above average","Average","2787.03","2026-12-31","118","65","2","1393.515","","","42.877385","118","23.618898","","","485"
"2026-02-01","2026-02-28","THE RYZEN 9 3900X OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","86","actions:onsite_conversion.messaging_conversation_started_7d","4411","7237","27.74244186","Average","Above average","Average","2385.85","2026-12-31","86","46","1","2385.85","","","51.866304","86","27.742442","","","248"
"2026-02-01","2026-02-28","COMSHOP PACKAGE OK G","active","PC SET AND COMSHOP 25 26","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","133","actions:onsite_conversion.messaging_conversation_started_7d","6960","13973","16.65323308","Above average","Above average","Average","2214.88","2026-12-31","133","69","","","","","32.09971","133","16.653233","","","324"
"2026-02-01","2026-02-28","r5 5700x rtx4060 y68 white OK","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","81","actions:onsite_conversion.messaging_conversation_started_7d","4144","7533","20.84160494","Average","Above average","Average","1688.17","2026-12-31","81","68","1","1688.17","","","24.826029","81","20.841605","","","227"
"2026-02-01","2026-02-28","RYZEN 7 5700X 4060 ROBIN OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","59","actions:onsite_conversion.messaging_conversation_started_7d","2445","4651","19.19864407","Above average","Above average","Average","1132.72","2026-12-31","59","47","1","1132.72","","","24.100426","59","19.198644","","","87"
"2026-02-01","2026-02-28","R7 5700X 4060 Y68 OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","39","actions:onsite_conversion.messaging_conversation_started_7d","2314","4023","23.79","Average","Above average","Average","927.81","2026-12-31","39","26","1","927.81","","","35.685","39","23.79","","","55"
"2026-02-01","2026-02-28","R7 NEW PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","44","actions:onsite_conversion.messaging_conversation_started_7d","2062","4446","18.29840909","Above average","Above average","Average","805.13","2026-12-31","44","19","1","805.13","","","42.375263","44","18.298409","","","68"
"2026-02-01","2026-02-28","RYZEN 5 5600G 10+1 tattoo OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","12","actions:onsite_conversion.messaging_conversation_started_7d","1087","2136","31.95583333","Average","Above average","Average","383.47","2026-12-31","12","8","","","","","47.93375","12","31.955833","","","47"
"2026-02-01","2026-02-28","r5 5600g 8+1 paranaque OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","9","actions:onsite_conversion.messaging_conversation_started_7d","713","1817","30.67333333","Average","Above average","Average","276.06","2026-12-31","9","4","","","","","69.015","9","30.673333","","","30"
"2026-02-01","2026-02-28","r7 5700g 10+1 tanza OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","16","actions:onsite_conversion.messaging_conversation_started_7d","637","1511","11.26","Above average","Above average","Above average","180.16","2026-12-31","16","14","","","","","12.868571","16","11.26","","","29"
"2026-02-01","2026-02-28","r5 5500 rx580 novaliches qc OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","10","actions:onsite_conversion.messaging_conversation_started_7d","526","967","22.104","Average","Above average","Average","221.04","2026-12-31","10","8","","","","","27.63","10","22.104","","","7"
"2026-02-01","2026-02-28","DAN TRES G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","94890","reach","94890","113865","0.00973654","Average","-","-","923.9","2026-12-31","5","2","","","","","","5","184.78","","","70"
"2026-02-01","2026-02-28","LOOKING COMSHOP PACKAGE G MID G","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","386845","reach","386845","409184","0.00970138","Average","-","-","3752.93","2026-12-31","10","8","","","","","","10","375.293","","","553"
"2026-02-01","2026-02-28","Update Raffle","active","AWARENESS VIDEO - VLOG|UPDATES|COMSHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","93948","reach","93948","115288","0.00863893","Average","-","-","811.61","2026-12-31","","","","","","","","","","","","64"
