"Reporting starts","Reporting ends","Ad name","Ad delivery","Ad set name","Bid","Bid type","Ad set budget","Ad set budget type","Last significant edit","Attribution setting","Results","Result indicator","Reach","Impressions","Cost per results","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (PHP)","Ends","Total messaging contacts","New messaging contacts","Purchases","Cost per purchase (PHP)","Purchases conversion value","Purchase ROAS (return on ad spend)","Cost per new messaging contact (PHP)","Messaging conversations started","Cost per messaging conversation started (PHP)","Orders created","Orders shipped","Link clicks"
"2025-04-01","2025-04-30","R5 5600G 8 MID PARANAQUE OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","634","actions:onsite_conversion.messaging_conversation_started_7d","23659","51592","9.94219243","Above average","Above average","Above average","6303.35","2026-12-31","634","440","28","225.119643","","","14.325795","634","9.942192","","","1013"
"2025-04-01","2025-04-30","RYZEN 5 PINK OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","320","actions:onsite_conversion.messaging_conversation_started_7d","18458","41477","14.97328125","Above average","Above average","Average","4791.45","2026-12-31","320","227","1","4791.45","","","21.107709","320","14.973281","","","746"
"2025-04-01","2025-04-30","6 trad san mateo (winning) OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","188","actions:onsite_conversion.messaging_conversation_started_7d","14023","26365","26.87053191","Average","Above average","Average","5051.66","2026-12-31","188","145","8","631.4575","","","34.839034","188","26.870532","","","750"
"2025-04-01","2025-04-30","RYZEN 5 5600G 8PCS north cal OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","98","actions:onsite_conversion.messaging_conversation_started_7d","11027","21535","29.11642857","Average","Above average","Average","2853.41","2026-12-31","98","50","","","","","57.0682","98","29.116429","","","575"
"2025-04-01","2025-04-30","PC SET COMSHOP PACKAGE","active","PC SET AND COMSHOP 25 26","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","243","actions:onsite_conversion.messaging_conversation_started_7d","11661","20114","14.9444856","Above average","Above average","Average","3631.51","2026-12-31","243","162","","","","","22.416728","243","14.944486","","","376"
"2025-04-01","2025-04-30","r5 5600g 10+1+1 norzagaray OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","320","actions:onsite_conversion.messaging_conversation_started_7d","11069","26008","8.362","Above average","Above average","Above average","2675.84","2026-12-31","320","191","4","668.96","","","14.009634","320","8.362","","","492"
"2025-04-01","2025-04-30","r5 3400g 8+1 gaya gaya OK G","active","ALL REELS SHOP","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","247","actions:onsite_conversion.messaging_conversation_started_7d","8497","18061","10.30068826","Above average","Above average","Above average","2544.27","2026-12-31","247","139","18","141.348333","","","18.304101","247","10.300688","","","292"
"2025-04-01","2025-04-30","THE RYZEN 9 3900X OK G","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","44","actions:onsite_conversion.messaging_conversation_started_7d","5758","9969","47.61977273","Average","Average","Average","2095.27","2026-12-31","44","26","","","","","80.587308","44","47.619773","","","258"
"2025-04-01","2025-04-30","COMSHOP PACKAGE OK G","active","PC SET AND COMSHOP 25 26","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","154","actions:onsite_conversion.messaging_conversation_started_7d","5160","12759","10.84311688","Above average","Above average","Above average","1669.84","2026-12-31","154","84","4","417.46","","","19.879048","154","10.843117","","","201"
"2025-04-01","2025-04-30","r5 5700x rtx4060 y68 white OK","active","ALL REELS PC SET","0","ABSOLUTE_OCPM","Using campaign budget","0","0","7-day click or 1-day view","104","actions:onsite_conversion.messaging_conversation_started_7d","4392","8880","10.9625","Above average","Above average","Above average","1140.1","2026-12-31","104","75","1","1140.1","","","15.201333","104","10.9625","","","229"
