"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Shares,"Approximate content monetization earnings","3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, Comments and Shares",Reactions,Comments,"Seconds viewed","Average Seconds viewed"
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/31/2023,0,,,,,,,,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/01/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/02/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/03/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/04/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/05/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/06/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/07/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/08/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/09/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/10/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/11/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/12/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/13/2023,,,0,0,0,0,0,0,,,,,
1055728113580623,100064197037125,"PC Merchandise","Paano kung sabihin ko sayo na kaya mo na mag RX 580 build under budget? 👀",,0,"12/31/2023 19:00",,https://www.facebook.com/pcmerchandise.co/posts/pfbid0ViyL9Mh95U4pRnZcr9zIIxbWefPoRaeFoTIlyQjQf5vmD8XdGSuYGBDI,0,0,Photos,,,,,12/14/2023,,,0,0,0,0,0,0,,,,,
